order_id,customer_id,order_date,total_amount
20617,34173,2024-01-01,1748.58
20618,44546,2023-10-05,237.64
20619,4203,2020-07-14,368.26
20620,2157,2020-08-26,105.93
20621,4517,2023-02-09,830.08
20622,34217,2020-08-10,504.62
20623,20420,2022-05-16,1618.98
20624,39669,2022-09-15,1967.29
20625,48546,2020-05-05,591.2
20626,1458,2020-07-01,87.39
20627,15184,2021-09-09,1069.64
20628,45606,2022-10-16,55.43
20629,34429,2021-04-30,903.15
20630,2467,2024-11-06,710.28
20631,15287,2020-05-25,251.44
20632,21170,2022-08-07,717.38
20633,25328,2023-03-07,414.99
20634,17160,2020-07-20,1535.11
20635,2880,2022-12-02,279.46
20636,30662,2022-09-27,1569.59
20637,43472,2024-11-23,734.53
20638,26055,2024-08-06,844.69
20639,15423,2022-05-06,754.11
20640,16152,2021-01-23,1092.09
20641,20909,2022-01-31,1476.9
20642,20296,2022-02-03,1878.8
20643,19246,2022-05-07,511.56
20644,1148,2022-07-26,137.46
20645,24451,2021-10-19,1132.49
20646,47873,2023-09-23,1002.69
20647,26665,2020-08-20,464.01
20648,33043,2024-01-14,1665.92
20649,38992,2023-05-20,1827.93
20650,17857,2022-03-06,1409.45
20651,14188,2023-01-17,576.85
20652,40930,2023-05-04,800.92
20653,6956,2020-04-12,1064.08
20654,15886,2021-09-17,1785.25
20655,43802,2022-07-21,1634.95
20656,12452,2024-04-26,505.36
20657,37601,2022-04-01,1334.55
20658,3940,2021-09-23,478.05
20659,38816,2023-02-05,1124.33
20660,31170,2020-10-10,1934.41
20661,13185,2024-12-12,375.26
20662,42263,2021-09-06,1840.09
20663,2132,2024-06-16,366.8
20664,7923,2024-08-20,241.2
20665,36113,2020-04-16,777.33
20666,22770,2025-02-11,1843.56
20667,34058,2022-07-13,887.74
20668,33241,2020-11-14,1962.94
20669,37619,2023-09-08,1191.44
20670,4018,2020-11-18,1942.89
20671,38871,2021-01-18,225.95
20672,3326,2020-05-16,753.39
20673,48874,2022-09-26,707.06
20674,4417,2023-03-22,1691.31
20675,8222,2022-11-23,1518.12
20676,10422,2022-10-31,1551.66
20677,6508,2020-12-07,1534.69
20678,44254,2021-04-04,40.52
20679,3621,2023-01-20,761.99
20680,18712,2020-12-05,1785.0
20681,12150,2021-01-03,93.94
20682,39837,2024-02-17,362.12
20683,3611,2023-02-28,970.63
20684,28737,2022-09-01,1561.44
20685,22218,2023-03-24,1921.79
20686,44203,2021-10-10,1168.25
20687,49436,2020-12-21,1349.78
20688,49936,2021-09-11,990.95
20689,15719,2022-04-26,349.97
20690,1039,2024-11-26,1732.0
20691,15094,2024-02-02,962.47
20692,12915,2021-03-10,1820.22
20693,46375,2023-06-04,877.17
20694,37965,2023-06-04,795.13
20695,47165,2020-07-20,1881.85
20696,4829,2023-09-01,227.91
20697,43289,2021-09-12,483.13
20698,39476,2021-11-18,556.93
20699,31635,2021-12-27,1840.89
20700,17620,2022-04-22,737.43
20701,28767,2024-03-02,682.29
20702,9794,2024-09-10,1357.58
20703,34730,2022-12-14,663.51
20704,3028,2020-06-10,1074.12
20705,49591,2024-04-22,1083.84
20706,28416,2021-07-19,1503.35
20707,44309,2021-07-11,484.69
20708,25222,2023-09-28,1844.33
20709,3028,2021-08-26,24.3
20710,19904,2025-02-06,383.88
20711,40178,2020-05-30,719.07
20712,33699,2023-07-30,15.52
20713,10644,2021-04-23,183.13
20714,1749,2020-10-15,888.45
20715,47684,2023-10-23,1934.24
20716,31009,2024-10-28,1785.54
20717,22131,2022-12-22,1759.61
20718,31031,2020-07-22,1682.19
20719,30609,2022-01-04,731.0
20720,31995,2023-01-30,1152.05
20721,20872,2020-04-28,1354.6
20722,99,2021-04-01,1827.23
20723,39941,2022-10-05,1532.92
20724,39114,2020-08-21,1821.43
20725,18783,2021-01-09,199.86
20726,32973,2023-12-06,785.02
20727,31778,2021-11-19,314.89
20728,19746,2022-11-03,1269.35
20729,28683,2020-07-08,1229.86
20730,38187,2020-07-10,1207.14
20731,23591,2024-07-19,1890.64
20732,30265,2024-01-17,478.59
20733,12575,2024-08-24,1502.04
20734,21163,2022-10-12,684.85
20735,28585,2024-06-07,25.39
20736,16876,2020-06-06,1012.74
20737,4276,2020-06-09,1659.24
20738,40353,2020-03-17,1534.11
20739,2496,2020-06-23,1817.21
20740,32370,2020-08-28,1412.49
20741,10638,2021-06-05,1233.85
20742,35313,2025-02-13,147.93
20743,29165,2023-07-26,1116.67
20744,2534,2021-01-01,1966.53
20745,13086,2020-04-08,1703.72
20746,26518,2022-08-09,906.82
20747,38679,2023-12-02,1717.93
20748,41719,2021-01-27,723.29
20749,1158,2021-01-11,1763.39
20750,8457,2022-05-06,1349.52
20751,21286,2024-09-29,594.92
20752,5657,2024-05-18,914.11
20753,24091,2023-05-31,1811.88
20754,17374,2021-10-20,1793.41
20755,33552,2022-09-26,164.77
20756,46604,2023-10-05,346.73
20757,19308,2021-02-01,1948.48
20758,20239,2024-08-16,1945.95
20759,32459,2022-03-21,1004.95
20760,38762,2021-06-19,1585.56
20761,12731,2022-12-23,1120.46
20762,5137,2023-12-24,582.64
20763,12301,2025-03-05,1823.3
20764,29473,2023-06-02,725.3
20765,20511,2024-03-21,1242.35
20766,31775,2021-11-08,1765.56
20767,24710,2021-12-27,856.4
20768,21099,2024-06-03,467.02
20769,22234,2020-08-26,1548.79
20770,13201,2022-05-24,809.21
20771,3211,2022-10-02,1573.58
20772,40440,2021-06-09,188.18
20773,41563,2024-09-07,1755.92
20774,20196,2022-06-27,1735.17
20775,49984,2024-11-14,1346.84
20776,17722,2021-07-27,1377.84
20777,2310,2022-12-07,577.65
20778,36637,2024-04-05,65.37
20779,38625,2022-06-15,1179.54
20780,47227,2025-01-02,908.27
20781,1050,2021-10-14,894.34
20782,20995,2023-11-18,225.28
20783,9891,2024-05-20,1592.4
20784,31393,2023-11-20,1729.06
20785,35070,2024-09-05,1603.85
20786,8428,2023-08-16,472.17
20787,37875,2023-06-25,570.01
20788,3862,2023-11-19,630.94
20789,13136,2021-07-03,1846.13
20790,30160,2021-05-23,105.45
20791,12521,2023-05-26,1856.51
20792,28769,2024-03-07,1387.87
20793,33908,2020-04-17,221.26
20794,13805,2022-04-26,1342.26
20795,14140,2021-01-27,673.94
20796,16425,2021-02-19,1851.92
20797,26575,2022-12-05,75.29
20798,40921,2020-07-14,1084.14
20799,19944,2020-10-18,440.31
20800,32758,2021-12-08,437.52
20801,45714,2023-05-16,1642.14
20802,49129,2024-02-22,1313.31
20803,40416,2020-06-18,174.51
20804,33984,2020-05-17,1907.41
20805,23585,2021-06-09,1953.36
20806,31467,2022-11-08,406.27
20807,42231,2022-11-06,189.85
20808,47145,2020-06-22,465.24
20809,43109,2023-12-15,401.8
20810,20754,2023-02-17,480.04
20811,29871,2024-08-16,1571.17
20812,39447,2025-02-12,1705.56
20813,22664,2022-09-20,287.83
20814,13325,2022-07-08,380.51
20815,22914,2021-06-05,1437.88
20816,26976,2022-12-14,313.66
20817,19260,2023-08-05,1537.37
20818,24610,2023-06-26,1650.45
20819,31412,2022-10-03,1115.14
20820,26912,2023-01-11,1540.86
20821,16127,2020-07-04,1150.83
20822,31573,2023-11-06,1680.73
20823,8095,2022-06-03,89.77
20824,35519,2023-03-18,1339.73
20825,38603,2022-09-16,1126.47
20826,41589,2020-08-11,1226.35
20827,3357,2024-10-19,298.35
20828,28441,2022-02-02,1826.0
20829,22834,2020-12-14,1507.27
20830,6837,2023-01-24,690.14
20831,16781,2022-09-24,1033.7
20832,49342,2020-09-07,483.32
20833,9270,2022-03-19,1182.4
20834,44385,2022-04-12,386.84
20835,11464,2023-03-29,1026.51
20836,466,2021-11-25,1032.84
20837,12584,2022-07-12,1453.45
20838,48211,2021-08-17,1173.66
20839,4218,2023-11-27,571.18
20840,49549,2024-06-07,221.97
20841,24464,2022-04-19,472.19
20842,39615,2023-08-24,1571.88
20843,23686,2024-03-27,1502.77
20844,27715,2022-06-09,1134.84
20845,10133,2020-12-10,630.57
20846,14356,2022-10-19,1016.62
20847,15848,2020-10-24,1851.32
20848,4521,2022-08-25,328.33
20849,41838,2022-12-21,1534.27
20850,12017,2021-04-13,1961.95
20851,28612,2023-03-08,1608.44
20852,18638,2020-08-19,1934.21
20853,46382,2024-08-13,144.75
20854,3524,2024-05-03,1075.6
20855,15146,2023-12-28,752.51
20856,7341,2022-04-08,30.44
20857,17299,2022-03-02,318.6
20858,34349,2024-02-19,195.24
20859,23161,2022-07-15,336.25
20860,36241,2024-09-09,702.02
20861,43763,2025-02-18,1137.4
20862,43980,2020-09-20,1413.73
20863,41348,2021-08-03,767.62
20864,26049,2020-05-02,567.41
20865,9846,2024-11-30,436.94
20866,41733,2023-06-12,790.14
20867,43928,2022-08-05,20.39
20868,18814,2021-03-01,1920.65
20869,40400,2020-10-04,711.88
20870,16197,2020-06-29,1743.15
20871,812,2024-02-09,1292.03
20872,29642,2023-03-14,495.9
20873,31307,2023-01-15,1471.31
20874,7735,2023-03-08,1894.17
20875,9523,2021-01-17,1001.65
20876,1917,2022-12-16,513.28
20877,38030,2023-08-03,1844.7
20878,18125,2021-02-02,890.48
20879,23686,2020-12-29,1438.7
20880,23102,2023-02-14,1463.96
20881,39371,2024-12-11,816.77
20882,37998,2021-01-16,464.62
20883,46942,2024-03-02,1500.38
20884,37759,2020-05-22,26.2
20885,30115,2024-06-03,611.73
20886,25092,2021-01-26,1148.9
20887,17177,2024-10-04,1724.97
20888,23029,2021-04-09,1387.92
20889,13565,2021-03-03,1399.15
20890,25572,2022-09-09,499.1
20891,34266,2025-01-24,1913.96
20892,48782,2022-09-28,914.39
20893,2101,2024-07-14,994.6
20894,4452,2022-03-12,171.83
20895,28664,2021-08-02,1425.24
20896,6266,2023-04-16,82.52
20897,16644,2021-10-31,1785.33
20898,24033,2022-08-19,877.46
20899,35711,2021-04-01,1476.91
20900,28349,2023-04-07,1642.34
20901,41282,2024-08-01,872.74
20902,6296,2020-05-15,1882.95
20903,40814,2021-11-26,133.77
20904,38640,2021-12-29,565.92
20905,26056,2022-01-08,431.7
20906,10826,2024-06-17,662.58
20907,30293,2024-02-29,1777.52
20908,26529,2023-10-09,1413.74
20909,24072,2021-04-13,1504.06
20910,31315,2020-08-10,1651.93
20911,42169,2024-06-17,1490.31
20912,17146,2024-08-17,1661.6
20913,48620,2020-12-13,470.87
20914,41019,2020-09-19,1005.94
20915,31483,2024-04-15,48.63
20916,931,2020-04-26,752.65
20917,29888,2023-03-26,1342.34
20918,27420,2021-04-18,48.5
20919,15463,2021-09-22,1412.23
20920,49361,2021-07-25,244.0
20921,19604,2023-07-26,987.71
20922,15877,2022-02-22,1329.17
20923,10498,2022-02-03,1704.15
20924,46008,2022-01-22,360.82
20925,22358,2020-04-24,1839.82
20926,37224,2021-05-28,1327.97
20927,27825,2024-07-28,525.99
20928,19716,2024-02-03,1622.69
20929,3060,2024-01-24,602.61
20930,15538,2020-11-15,79.48
20931,48872,2021-04-05,1714.57
20932,33341,2020-12-30,1076.01
20933,13418,2022-04-05,255.3
20934,5895,2022-03-17,1700.48
20935,685,2021-08-19,1081.85
20936,16070,2024-05-12,1559.3
20937,38342,2020-11-29,770.98
20938,2966,2023-03-06,54.41
20939,1956,2023-09-19,1288.02
20940,24818,2021-12-14,1187.28
20941,13838,2020-04-20,727.74
20942,6015,2023-11-21,428.96
20943,9086,2021-05-25,656.12
20944,20949,2023-03-22,960.03
20945,9942,2020-12-14,1011.13
20946,28066,2022-03-13,983.22
20947,34496,2025-01-02,903.23
20948,35231,2021-03-31,459.5
20949,47067,2023-02-27,1829.22
20950,21851,2023-10-06,1184.94
20951,40751,2022-04-11,563.36
20952,27190,2020-10-24,1257.33
20953,34817,2020-11-11,1647.85
20954,31503,2020-05-12,1483.81
20955,30845,2023-10-09,348.09
20956,39089,2020-05-30,1716.66
20957,5124,2023-08-14,730.51
20958,42011,2021-09-27,514.37
20959,38463,2022-04-12,962.98
20960,42101,2020-10-31,887.75
20961,9246,2023-09-14,569.8
20962,37530,2020-05-30,152.99
20963,22942,2021-05-16,1844.99
20964,22063,2023-04-20,1487.1
20965,38675,2022-07-23,1919.95
20966,45081,2022-04-25,400.99
20967,39724,2022-02-07,1248.55
20968,40506,2024-01-06,136.56
20969,23464,2023-12-25,1134.56
20970,48746,2024-10-20,769.53
20971,45162,2020-10-04,1550.31
20972,45563,2023-06-28,1710.84
20973,16419,2020-12-06,1117.49
20974,20305,2024-11-19,106.39
20975,36092,2023-07-22,885.88
20976,33688,2023-02-01,320.4
20977,36606,2023-09-18,1617.51
20978,7649,2021-06-13,1412.04
20979,46204,2022-01-16,1288.57
20980,20094,2021-04-25,527.22
20981,8305,2020-06-23,630.68
20982,21340,2021-10-24,1336.02
20983,13690,2022-03-15,52.27
20984,21316,2024-04-21,807.7
20985,23819,2022-10-10,708.42
20986,19540,2021-10-14,853.96
20987,33606,2020-11-08,1477.88
20988,42478,2020-10-21,266.9
20989,20852,2020-12-30,782.47
20990,6966,2023-01-19,1651.16
20991,31924,2020-04-12,1538.99
20992,21246,2020-05-03,1151.84
20993,29975,2020-10-01,1577.32
20994,48613,2023-05-27,1665.71
20995,38704,2021-10-12,439.74
20996,8141,2020-08-24,97.38
20997,5438,2024-05-19,1696.96
20998,43899,2021-08-05,1027.45
20999,15766,2022-12-08,1863.18
21000,16019,2024-12-20,169.23
21001,14538,2020-09-14,570.99
21002,30898,2023-12-25,1489.85
21003,25314,2021-04-03,1800.25
21004,20619,2024-03-26,64.93
21005,22376,2023-02-24,1162.83
21006,22494,2020-09-14,170.44
21007,33937,2024-09-03,492.25
21008,22748,2023-12-30,968.71
21009,42137,2022-12-08,94.15
21010,8267,2023-02-22,1249.54
21011,30022,2021-06-26,863.77
21012,46948,2020-11-20,576.77
21013,49735,2025-03-06,329.96
21014,34292,2024-12-30,379.69
21015,46172,2023-03-16,273.66
21016,38366,2020-10-30,881.12
21017,7218,2020-10-17,1951.82
21018,1012,2020-11-14,1852.33
21019,45651,2023-05-28,1290.32
21020,20155,2022-05-14,728.33
21021,42066,2020-09-11,1900.14
21022,14754,2022-05-01,246.11
21023,25701,2024-06-26,851.69
21024,272,2025-02-17,245.14
21025,39325,2022-03-22,1836.61
21026,39215,2021-12-08,45.16
21027,18924,2020-09-27,436.34
21028,25931,2020-05-25,835.29
21029,20835,2021-07-14,1523.88
21030,49183,2023-04-08,889.42
21031,19119,2021-04-01,568.57
21032,23245,2022-04-22,1535.89
21033,45976,2020-10-31,1794.47
21034,8892,2023-11-05,505.52
21035,25533,2022-01-06,1664.55
21036,11867,2023-09-23,998.81
21037,29506,2020-12-09,686.08
21038,21435,2025-01-24,873.18
21039,37000,2022-05-09,1808.7
21040,17550,2023-11-23,1517.96
21041,28395,2023-07-08,1699.61
21042,12049,2021-12-04,1217.76
21043,19875,2020-05-18,605.52
21044,23082,2021-06-28,1390.44
21045,44896,2024-02-24,1959.69
21046,37103,2023-01-09,265.15
21047,15385,2020-05-30,1144.99
21048,11013,2023-03-05,1103.06
21049,42104,2021-05-28,460.23
21050,27089,2020-03-25,640.76
21051,41375,2023-06-29,760.02
21052,10967,2021-05-08,863.87
21053,23566,2024-06-18,1433.65
21054,40036,2022-10-01,331.0
21055,43334,2024-10-26,646.08
21056,23076,2020-12-04,1636.98
21057,38296,2021-03-07,128.9
21058,20170,2024-07-24,315.33
21059,35709,2024-07-20,1900.65
21060,35547,2021-07-25,853.29
21061,30219,2023-10-06,1046.96
21062,41439,2022-07-13,905.49
21063,32893,2022-11-27,24.72
21064,31537,2024-12-22,1141.29
21065,23156,2024-12-25,78.03
21066,42837,2021-02-16,31.88
21067,15072,2020-05-12,366.33
21068,5528,2022-04-16,763.03
21069,430,2021-09-05,932.62
21070,13261,2020-07-16,1830.13
21071,27105,2022-06-27,907.1
21072,8323,2022-04-19,56.26
21073,39609,2023-07-21,161.7
21074,25515,2020-05-15,936.84
21075,14497,2022-05-27,1079.25
21076,12696,2020-09-03,1562.32
21077,35758,2025-03-08,1193.21
21078,17583,2024-01-24,1560.66
21079,1385,2023-07-29,868.81
21080,19418,2022-05-12,991.45
21081,1246,2020-08-12,356.63
21082,24190,2024-05-29,1345.8
21083,44730,2024-09-29,1649.13
21084,41744,2021-07-03,1476.02
21085,24313,2024-12-06,751.64
21086,42177,2022-04-29,368.58
21087,39570,2023-04-06,417.81
21088,22672,2022-04-17,307.64
21089,8131,2022-02-21,389.53
21090,27622,2024-09-14,21.5
21091,32725,2022-02-01,1385.0
21092,43494,2020-11-18,1375.6
21093,26663,2022-08-09,497.01
21094,29029,2021-02-27,785.89
21095,29817,2024-10-31,1746.81
21096,35709,2022-07-14,1546.72
21097,27764,2024-10-29,1469.67
21098,29172,2024-11-15,81.68
21099,30884,2023-01-21,280.33
21100,9066,2023-08-14,1495.33
21101,47761,2020-12-11,784.1
21102,19582,2020-03-27,890.15
21103,37703,2022-03-24,1910.73
21104,41775,2021-06-28,932.93
21105,9653,2022-06-25,553.23
21106,331,2020-12-17,177.52
21107,36803,2024-03-13,107.37
21108,12698,2020-03-15,910.79
21109,36347,2023-07-07,187.79
21110,23700,2021-07-14,997.37
21111,2779,2020-07-23,1483.89
21112,36888,2022-02-22,1921.22
21113,12055,2025-02-17,391.61
21114,6383,2021-02-06,1840.33
21115,22467,2023-09-29,1961.99
21116,8910,2021-12-15,878.6
21117,38869,2021-05-30,465.76
21118,12250,2021-03-05,1558.26
21119,8115,2020-05-07,1606.05
21120,46972,2021-01-04,1137.03
21121,3823,2022-10-17,1849.14
21122,26991,2020-08-26,500.37
21123,48671,2025-02-16,127.31
21124,14807,2024-08-28,1505.0
21125,17163,2022-12-16,1421.47
21126,40743,2020-12-14,442.35
21127,48572,2023-09-14,1930.95
21128,24637,2022-12-01,1583.24
21129,34199,2023-08-19,310.25
21130,46953,2024-01-03,1352.98
21131,49536,2024-10-15,141.25
21132,12486,2022-09-21,143.47
21133,23922,2021-06-18,1900.98
21134,7165,2022-02-17,639.95
21135,35055,2024-02-13,222.97
21136,37975,2023-10-27,1926.89
21137,9293,2020-12-27,1651.8
21138,15330,2021-09-27,1612.97
21139,44145,2021-07-13,1401.66
21140,29820,2024-03-04,962.18
21141,16005,2024-10-26,319.89
21142,48499,2020-06-03,291.79
21143,48956,2024-07-11,807.95
21144,20381,2023-03-15,1793.6
21145,7420,2020-12-08,773.82
21146,24586,2021-09-16,174.36
21147,10386,2020-09-01,258.78
21148,19649,2023-01-26,1492.21
21149,20718,2023-05-12,1505.19
21150,2579,2025-01-05,845.61
21151,30063,2024-07-05,1418.47
21152,37231,2023-04-12,942.63
21153,21033,2025-01-23,1904.25
21154,10366,2021-06-20,324.76
21155,9504,2021-03-16,1641.63
21156,38993,2022-11-10,1814.33
21157,2910,2022-07-26,1838.36
21158,40665,2023-10-08,1523.58
21159,35571,2024-02-24,843.91
21160,13279,2023-12-14,1747.37
21161,4775,2024-06-10,1047.73
21162,7502,2021-02-11,39.7
21163,27640,2021-02-19,1379.64
21164,44571,2022-07-20,1589.66
21165,43988,2024-03-31,557.25
21166,34799,2024-05-28,1641.19
21167,6531,2025-01-13,1187.88
21168,49080,2020-11-05,1409.69
21169,23272,2023-09-13,772.96
21170,30815,2022-04-04,1525.66
21171,13799,2020-12-22,129.75
21172,35834,2024-01-15,1242.88
21173,41274,2022-02-15,1851.51
21174,33965,2021-06-30,845.73
21175,37808,2022-06-10,1581.66
21176,49300,2023-07-18,259.89
21177,4221,2022-11-15,1422.86
21178,4196,2022-05-02,956.11
21179,25488,2022-07-31,592.55
21180,41670,2021-02-25,1328.44
21181,24536,2024-08-22,1405.82
21182,20449,2024-05-18,803.14
21183,43013,2022-09-20,826.2
21184,2298,2021-11-28,286.9
21185,30447,2020-05-03,68.17
21186,779,2023-10-15,1812.64
21187,37462,2020-03-22,1088.9
21188,1797,2023-09-03,594.94
21189,1550,2020-04-24,734.59
21190,6021,2023-08-08,517.3
21191,12573,2021-10-03,392.48
21192,36336,2020-11-29,1493.9
21193,6092,2021-05-01,91.47
21194,3458,2022-08-06,1068.86
21195,31526,2020-06-10,578.81
21196,25698,2021-03-09,1301.17
21197,25302,2023-12-05,1847.51
21198,4511,2025-02-09,1973.96
21199,43679,2022-11-20,1204.84
21200,21628,2022-02-19,1055.29
21201,43213,2020-06-19,1025.77
21202,44003,2024-09-26,1141.65
21203,20847,2020-08-20,1524.7
21204,11705,2021-06-23,1863.44
21205,39185,2023-07-26,155.69
21206,10857,2021-11-03,1295.52
21207,41910,2024-06-02,1646.98
21208,26622,2023-02-20,262.2
21209,24510,2022-05-23,1060.21
21210,1196,2020-07-07,936.63
21211,16506,2025-01-31,958.55
21212,18903,2025-02-10,1402.6
21213,19892,2020-07-01,175.48
21214,36888,2022-05-28,1644.87
21215,41317,2022-04-23,979.12
21216,38915,2023-02-22,342.02
21217,21206,2020-08-29,1492.0
21218,12703,2023-07-15,414.63
21219,7187,2022-02-17,1361.41
21220,24376,2023-11-22,1862.85
21221,6737,2021-06-12,135.34
21222,26464,2021-08-18,619.07
21223,9870,2020-10-30,444.94
21224,2710,2022-10-03,154.0
21225,20291,2020-04-11,772.36
21226,40477,2022-11-09,1116.93
21227,26912,2021-04-11,970.93
21228,35206,2022-10-03,1585.56
21229,1061,2021-04-06,960.38
21230,45510,2020-05-30,1832.24
21231,46438,2024-02-29,1681.18
21232,10761,2020-06-20,1393.35
21233,41677,2022-07-12,1104.45
21234,9642,2024-04-08,1313.95
21235,16706,2024-01-28,387.76
21236,12650,2020-04-16,327.55
21237,2044,2020-04-30,824.11
21238,42200,2024-12-29,1238.15
21239,24916,2022-02-28,1816.12
21240,5263,2021-07-19,1053.97
21241,40813,2025-02-08,1367.47
21242,30041,2020-04-20,743.01
21243,4830,2020-08-21,1824.65
21244,588,2024-10-03,696.31
21245,12983,2023-09-09,1158.94
21246,30139,2022-05-06,1949.66
21247,27074,2021-04-27,1404.7
21248,45063,2022-01-09,329.89
21249,13410,2022-03-06,1634.15
21250,17764,2023-07-03,843.37
21251,792,2021-02-02,1840.12
21252,35419,2024-12-04,1330.3
21253,14505,2022-08-09,457.39
21254,4575,2021-10-26,653.75
21255,44475,2021-01-23,478.69
21256,983,2020-05-26,1983.72
21257,36730,2023-04-07,1917.38
21258,44613,2024-06-01,297.7
21259,47275,2021-08-11,512.66
21260,26877,2020-11-16,1313.56
21261,44830,2023-01-02,375.55
21262,7440,2024-09-05,861.65
21263,38515,2023-02-23,1879.37
21264,42212,2022-04-10,1271.42
21265,26754,2023-06-25,1934.94
21266,29529,2020-08-05,1489.15
21267,27090,2024-10-02,170.56
21268,2861,2025-02-13,1824.63
21269,37563,2022-07-23,357.41
21270,19717,2021-05-15,272.07
21271,16662,2022-03-03,1526.78
21272,44897,2024-08-26,1943.42
21273,18008,2024-02-02,1617.23
21274,47125,2024-11-03,1526.73
21275,26720,2021-04-18,1802.34
21276,25365,2023-07-02,436.69
21277,30873,2023-12-04,1142.01
21278,25905,2020-09-05,1537.18
21279,1138,2021-11-12,1548.2
21280,6387,2023-11-01,353.0
21281,26131,2022-09-01,408.53
21282,18932,2020-05-15,1741.0
21283,20195,2020-09-27,997.37
21284,1726,2024-10-23,929.92
21285,11613,2022-06-09,420.77
21286,13725,2023-06-20,1569.01
21287,16289,2023-06-28,1465.08
21288,3097,2023-02-09,964.59
21289,25863,2021-09-26,109.56
21290,42149,2023-04-22,578.53
21291,45801,2024-07-05,477.47
21292,16052,2022-06-19,1399.46
21293,32582,2021-06-14,1322.08
21294,23342,2022-02-16,250.3
21295,136,2024-08-22,1684.88
21296,48856,2021-07-25,1969.86
21297,36871,2024-08-02,660.45
21298,30705,2023-10-02,1163.56
21299,4656,2023-03-23,1988.93
21300,18615,2021-10-30,459.48
21301,7255,2024-07-17,1471.19
21302,19249,2022-01-23,969.34
21303,33178,2020-05-18,1057.47
21304,29474,2021-08-12,1630.15
21305,18654,2022-06-24,1550.51
21306,43523,2021-08-01,202.02
21307,3893,2024-08-12,1781.34
21308,38895,2022-06-05,59.04
21309,37880,2022-10-21,797.16
21310,32839,2024-02-21,798.33
21311,36646,2022-04-19,1947.22
21312,13032,2023-01-12,320.91
21313,1381,2024-02-11,1246.49
21314,18006,2022-01-05,968.77
21315,11894,2021-06-20,407.09
21316,16792,2023-06-28,241.8
21317,36215,2023-11-20,240.6
21318,7509,2024-03-29,944.67
21319,699,2024-11-05,1307.39
21320,37457,2025-01-26,594.3
21321,5948,2022-07-28,389.92
21322,33347,2024-06-17,1971.15
21323,6860,2022-07-20,1009.6
21324,42599,2024-03-29,456.0
21325,22119,2024-10-12,1359.62
21326,2359,2021-08-30,798.57
21327,26472,2022-02-14,1880.82
21328,22706,2025-01-21,1641.84
21329,45301,2024-03-01,660.32
21330,22655,2023-11-04,601.07
21331,32824,2024-08-12,1432.14
21332,46466,2024-03-27,355.7
21333,33840,2023-06-11,643.25
21334,41606,2023-07-07,832.37
21335,35751,2023-06-26,1401.73
21336,23805,2021-10-12,484.68
21337,31304,2025-01-16,654.36
21338,5394,2022-08-22,784.14
21339,31661,2020-06-17,561.5
21340,7437,2023-10-03,103.12
21341,42962,2022-07-17,1745.88
21342,11093,2022-08-20,1611.2
21343,1675,2024-02-06,1993.45
21344,7952,2020-10-08,586.4
21345,190,2022-07-12,86.1
21346,35584,2023-04-28,1283.98
21347,4373,2024-08-22,550.89
21348,30403,2022-12-24,700.27
21349,47144,2021-01-03,127.63
21350,14359,2022-08-26,1637.62
21351,26184,2021-01-01,1196.77
21352,49560,2023-02-25,1909.62
21353,22651,2023-02-09,310.34
21354,38690,2021-12-27,724.59
21355,42759,2023-11-26,648.45
21356,36437,2023-07-28,584.91
21357,35124,2022-07-17,96.37
21358,12366,2020-04-30,167.07
21359,19693,2022-08-15,1152.06
21360,14555,2023-02-22,1106.04
21361,41275,2021-05-25,183.02
21362,17644,2024-04-09,142.37
21363,12602,2021-05-24,1912.26
21364,8599,2023-05-07,137.27
21365,5500,2021-07-04,449.09
21366,36664,2020-06-29,750.59
21367,29263,2024-06-23,131.75
21368,12504,2023-12-04,199.46
21369,18457,2025-02-17,1374.08
21370,26808,2021-06-09,879.04
21371,35492,2023-07-08,1353.6
21372,23350,2024-01-04,1892.18
21373,8704,2020-04-09,478.27
21374,11947,2021-01-07,1932.54
21375,22433,2021-04-09,1597.36
21376,22562,2021-09-20,1828.22
21377,627,2020-10-17,250.62
21378,44060,2022-09-30,1646.78
21379,30623,2024-09-25,1440.02
21380,41119,2021-10-23,299.34
21381,1197,2022-02-16,1504.13
21382,32726,2021-10-26,303.15
21383,29667,2023-06-08,58.02
21384,40413,2021-07-16,547.06
21385,7172,2022-07-17,1494.46
21386,34299,2025-01-24,836.15
21387,25150,2021-08-25,1600.78
21388,5030,2021-01-20,276.41
21389,35077,2024-10-03,1102.77
21390,32282,2020-05-15,1871.24
21391,29562,2022-01-29,434.44
21392,36587,2023-06-19,261.17
21393,42112,2021-10-11,1702.57
21394,48130,2022-08-30,1870.26
21395,22736,2021-02-10,475.72
21396,29046,2022-04-05,1254.43
21397,42086,2021-02-15,732.78
21398,26535,2023-09-12,1500.42
21399,44833,2021-07-24,1855.01
21400,42649,2022-09-22,203.51
21401,44665,2021-08-12,1167.85
21402,39170,2022-10-10,980.93
21403,34147,2021-04-28,812.34
21404,4058,2023-02-03,1535.43
21405,27436,2023-08-16,791.78
21406,19251,2023-08-15,990.18
21407,20208,2023-10-25,505.8
21408,30428,2022-07-04,220.13
21409,26261,2023-11-06,1929.64
21410,12975,2022-07-26,1416.22
21411,12993,2020-08-18,1013.37
21412,20839,2020-05-29,1318.36
21413,32268,2022-03-27,1499.02
21414,3309,2023-11-16,19.07
21415,44703,2023-03-09,751.39
21416,48073,2022-10-28,1289.32
