order_id,product_id,quantity,subtotal
6664,40,1,341.93
34587,2303,8,3291.28
14768,39652,9,1786.68
48845,42530,2,904.12
39426,15344,10,1191.2
24387,35800,5,1698.05
48985,36928,1,241.03
45516,18517,7,1478.19
32458,21702,1,34.0
8120,6146,3,19.11
49847,48058,10,2444.9
18420,22421,6,2613.3
1133,8505,10,4043.4
28001,16424,6,2180.52
47922,20257,5,1273.45
5061,4811,3,905.19
8911,37828,1,83.2
41151,28736,10,2139.1
39183,35216,3,731.01
30028,18275,7,250.74
26510,23655,3,631.11
14110,25562,1,32.86
23930,28473,1,385.25
26640,9,5,2407.3
4564,24418,6,2263.44
10615,38019,4,1048.2
10279,22479,5,381.5
48896,32622,5,664.1
16380,46770,5,536.25
6112,19475,4,1007.56
27869,19423,2,368.24
8923,32048,3,450.3
2463,33734,10,747.2
31416,9458,10,3713.3
31749,9741,4,789.84
49060,18837,1,344.01
23632,35232,2,944.3
10949,49582,5,1496.1
27667,14286,8,871.36
13187,12756,9,1193.4
32439,33183,5,1241.05
9676,9506,3,896.58
47028,5162,10,1609.9
11843,42037,6,2512.38
39009,24914,6,2694.48
31814,20452,1,341.71
24013,905,3,997.11
26148,8628,2,24.58
2381,21051,5,499.25
32785,13484,5,1936.15
38403,41712,10,1238.7
33641,3614,6,1902.9
22258,27561,4,249.52
19309,5611,8,3719.04
30297,19147,6,931.44
39301,20414,6,266.1
35533,32401,9,519.93
28750,2694,5,664.05
24442,30452,9,2536.2
6675,45150,8,2523.12
38529,20054,1,58.12
7678,28651,1,117.15
23566,23955,8,656.96
2930,14901,2,148.86
38857,1932,1,113.14
10032,10223,10,2560.3
6989,26185,9,3427.74
14176,32693,4,1482.16
34227,40278,8,3036.08
5559,38111,6,1339.38
15573,22776,8,1406.72
35275,49692,9,618.03
36487,20676,5,763.85
30969,15719,9,1865.07
25884,23350,3,1000.17
19705,33161,7,1732.01
42525,10624,2,105.9
8970,29855,1,294.46
5752,2481,3,405.18
9651,37415,1,175.16
40806,40261,3,53.85
7781,16872,6,2540.64
30572,3233,3,810.75
49297,1232,5,816.85
20922,10941,6,2079.72
22290,20240,8,469.28
22917,30014,7,2418.85
4909,5226,6,1741.92
28408,39671,6,1925.1
3929,16275,7,3000.34
49945,24943,9,2623.32
44773,40664,6,1228.5
45222,22880,7,85.47
38606,27194,2,724.2
20264,47118,6,277.2
23153,23312,4,1147.72
4506,16021,2,295.66
3794,47414,10,1668.1
38321,32280,9,1931.04
35466,38262,1,481.74
10999,29034,3,152.91
3603,1139,8,2310.88
22992,5599,5,1946.75
2479,29408,8,1210.08
22304,23528,7,615.44
15402,29148,6,2794.32
12375,13164,10,3472.9
36668,20371,8,1486.4
781,14613,5,1749.7
11545,44290,1,69.76
12193,38684,6,2412.84
1606,30224,2,56.48
21995,14665,3,50.76
48477,38444,7,3400.46
24654,27754,1,440.15
7964,47029,3,71.13
31182,3065,4,1399.28
7869,41813,4,1702.4
6378,28249,3,498.9
46285,14182,3,1352.31
39805,38976,5,939.1
33190,18947,4,1512.6
4896,26536,3,1130.37
21295,44063,4,139.72
9328,35262,3,875.55
6226,19506,4,1428.64
10434,19169,6,707.46
20640,22499,7,1018.85
11714,19929,4,638.56
31600,42087,8,539.36
28112,97,8,3864.0
40346,27579,7,1833.93
31961,21370,7,3174.43
30054,12343,5,575.2
44059,30040,9,1039.95
25796,14908,1,420.87
7135,7344,9,3244.5
38561,14696,7,162.96
2802,17625,7,1706.32
44796,39865,2,739.76
35379,38202,4,1466.32
8128,36807,7,1909.32
47553,13753,8,2443.68
21420,25879,7,2904.58
34107,3090,3,844.17
15587,3865,7,2570.89
38399,2140,2,432.58
2008,31793,3,1082.37
24881,32447,5,1330.95
2045,12764,6,41.82
16307,4906,4,228.56
23330,44931,2,396.98
35038,17792,7,2865.1
10426,49774,9,2290.95
18421,38907,10,4984.1
34037,25226,10,1773.5
42100,43297,7,1063.79
48531,45630,9,844.92
75,19867,10,4864.7
24029,4748,6,424.44
14725,1573,2,824.24
14977,3995,7,3457.44
28424,43013,10,2179.8
1637,6368,9,587.43
4454,35267,7,46.69
17874,39741,7,891.1
21827,48337,5,1789.25
40886,40849,8,1991.92
12669,10864,8,2022.64
6239,35923,6,1470.36
28434,9192,1,246.2
41047,48571,1,173.95
35081,42839,7,1951.74
7463,25393,10,2397.8
19747,33888,3,1344.45
13871,48742,9,1546.74
2432,28881,2,505.18
35966,9769,6,1332.3
41100,42266,9,2790.18
16939,33550,2,416.68
30228,13188,8,874.16
43173,36251,7,79.03
38434,28845,1,312.43
45021,43299,9,4345.56
3187,24650,9,2971.53
49512,43891,3,202.38
29660,3316,2,505.06
12647,11598,5,678.0
26823,30017,9,4247.28
20675,47397,3,655.11
42363,16408,5,751.15
33883,6055,3,103.35
712,15981,10,1017.9
35328,47291,6,2275.92
36479,16109,2,176.24
49004,21440,2,74.9
42366,45270,8,1579.12
33014,48745,2,607.48
32961,43507,6,2288.46
17416,32689,7,3299.87
23005,37542,1,283.61
12806,45942,6,571.98
34438,11558,8,3253.68
48274,29254,7,632.45
34317,7165,10,126.7
15339,23482,3,181.05
2516,44417,5,292.1
9553,18214,9,3277.08
41963,20596,6,2792.94
36484,28466,5,214.55
33084,48962,1,145.55
22457,6787,4,1741.32
23665,3859,1,169.62
7646,19057,3,680.91
25420,5306,5,2387.4
26910,30753,7,1235.85
39221,25996,1,345.81
1444,16378,9,3014.55
1098,13478,4,1488.48
1922,6360,3,736.35
17677,49001,2,121.92
24921,14215,1,151.33
7837,19398,10,1408.3
9028,25159,1,288.14
34159,40636,5,1634.95
9100,35749,6,1115.22
43956,36187,7,2043.44
12532,49199,6,2739.78
39527,45185,8,1314.32
22148,44000,6,2183.16
37702,9321,9,4383.72
44689,23975,2,976.12
17555,39232,1,392.21
28039,40785,8,520.88
5506,36475,2,719.56
40455,5136,9,1348.83
37631,1752,2,605.04
41384,42044,8,3214.64
28513,46144,1,253.6
40850,13661,5,750.85
38817,37524,5,65.95
11250,2375,5,2135.3
3389,28395,3,1068.27
18140,4562,2,552.6
38097,17516,10,1478.1
36326,4672,6,1434.48
15699,33027,6,2340.0
23397,48831,8,1197.68
44045,9211,10,4722.0
16945,23382,6,2581.2
47168,32479,7,582.05
25561,28164,8,3394.88
7242,41699,7,1604.68
26835,35706,6,933.36
41995,44676,10,3070.9
48233,38689,10,1840.6
4700,20448,2,330.32
8214,35173,5,424.1
27402,11127,5,515.95
39842,13980,5,63.1
35582,25156,6,957.54
30218,29298,2,888.64
421,24413,4,733.88
48577,4621,8,3121.36
41423,35172,9,3698.19
12304,42231,4,542.68
13789,29841,3,461.64
12686,11953,3,784.65
18396,25387,8,3032.24
33391,10804,2,816.64
7265,35616,2,231.2
20064,23430,8,858.64
34270,48290,10,3686.4
39428,38359,2,567.12
35305,44093,8,2394.0
29234,2877,5,2006.95
21149,14665,6,1422.12
18255,16375,10,981.8
35887,9254,9,4040.1
13778,39295,9,3966.57
3457,22391,7,2333.87
19707,31847,7,1199.94
4046,19986,6,352.56
38465,3580,6,2428.14
23320,3516,3,437.28
15674,24813,7,70.77
25448,2461,3,1348.71
32132,36874,7,809.83
28509,49195,2,308.24
36128,40378,7,2211.02
27430,37226,7,1513.47
1934,31604,5,1012.9
45869,10637,5,1161.45
40869,39413,7,3123.19
20647,30373,5,1766.3
37422,45076,9,3549.87
21265,4917,2,631.06
17093,47385,7,285.11
16496,36724,7,3474.24
27841,7940,5,1567.85
8307,46240,7,2646.35
10354,11005,6,64.44
34321,29072,5,928.35
32707,2620,6,203.58
19355,42994,6,952.26
34194,7379,7,2771.3
48244,5788,7,1739.29
13988,34762,3,272.13
23745,30395,5,309.85
26813,35081,4,1072.44
29903,8771,10,4524.3
24745,5652,2,817.64
49716,28366,10,2526.1
40662,22723,3,1474.05
29860,30051,6,1369.86
44352,18099,5,545.0
43814,2142,8,3647.28
40114,14335,10,3162.7
25669,13980,7,1143.73
3212,48141,4,316.6
5506,32743,1,181.81
31684,44763,2,660.62
4177,14509,6,482.7
30850,42781,3,747.78
10109,17057,1,121.03
41090,23328,8,3218.56
16180,39460,6,522.96
7246,43203,9,1804.95
9275,2149,9,1016.19
49625,19293,5,2465.0
1785,45527,5,2310.05
7327,23633,4,1952.32
15446,33951,5,1067.2
33762,6513,3,941.31
18274,4876,7,2375.24
29820,40458,9,1306.17
364,2022,6,347.46
28062,23505,6,914.46
45690,19911,4,1609.4
13764,29096,3,320.19
31568,22827,4,525.4
46130,22792,9,4075.2
38694,177,5,217.2
5238,8495,6,2805.54
41030,10230,10,1995.1
49799,12445,1,206.89
16980,49801,5,1794.35
22554,9761,3,420.93
23702,37801,5,1012.45
49843,19284,5,78.1
9932,46209,3,181.11
1401,41876,2,178.6
37651,21548,7,2348.15
17234,27440,7,2000.53
11821,44309,2,897.12
22819,32344,6,1457.58
49591,40308,7,1553.3
37334,32981,2,423.1
624,12965,1,176.84
39116,45230,3,527.28
48361,10880,8,2172.64
30641,38976,3,687.0
10463,43534,4,1289.68
2799,42234,7,2802.38
24748,40120,6,111.3
44795,21499,4,973.04
8667,16504,5,255.45
19266,49174,7,512.05
45879,9344,4,71.36
47241,26725,1,269.34
4615,19915,3,950.19
21479,13707,4,63.36
27356,41724,6,368.88
59,37193,1,171.55
33702,19054,1,404.67
21283,12130,6,1909.62
13970,12578,9,1543.86
26782,30264,6,2263.62
38646,4282,8,2674.0
28604,49614,4,689.88
38831,29957,2,399.84
34504,8599,4,970.08
8215,36344,2,321.42
46682,15364,10,4117.9
8284,19403,7,1749.72
30668,28007,5,546.45
39625,29465,8,2612.8
1848,1850,9,1057.32
12062,37968,5,1501.25
30879,6336,5,1755.65
18783,40277,2,375.34
5322,37311,4,907.72
24226,687,8,3700.56
37299,36990,6,1395.78
4581,42384,8,1834.08
49846,7917,2,779.82
10992,47599,7,1274.42
1136,6996,6,704.28
4898,35631,9,1484.19
46830,43955,4,1648.68
23491,37118,3,904.17
4,47716,8,1306.0
13388,18779,1,287.63
4448,3710,1,397.38
32977,30188,6,2115.54
37266,25058,8,1104.24
33125,4790,1,413.94
41264,21220,6,2042.64
8473,35247,8,98.64
36614,45469,3,1151.55
47368,19327,8,1830.32
24383,34521,8,3004.16
35498,4244,2,596.44
17121,34500,1,177.77
8873,29260,6,470.22
43887,35970,6,2053.86
4106,8794,7,1776.25
12423,12968,10,3126.8
24145,29412,2,542.76
19426,24031,1,221.32
852,49259,1,425.28
17906,21072,5,847.95
47698,2828,1,492.8
47766,7973,10,3702.9
31811,37768,6,595.92
7210,47449,9,183.96
34750,17110,3,828.12
3909,45667,7,1424.15
22276,24535,5,2008.35
16234,33104,7,1550.85
43055,45680,5,1379.05
43715,11924,6,1756.26
44281,43802,9,4372.2
35276,20238,7,806.12
33983,5491,8,2918.64
32892,19575,2,211.94
3858,47509,1,394.14
587,31502,2,203.6
46539,9811,5,1908.25
40860,45575,3,147.81
15394,41405,9,3492.0
18959,39010,1,176.92
743,8543,8,1450.56
15534,16436,6,2348.52
33236,20860,3,564.21
468,41439,4,100.92
46634,26488,8,2062.4
3314,19403,8,518.24
34788,482,2,244.62
41626,2872,2,803.66
43166,44589,9,4270.77
9424,24766,2,718.68
4655,9435,3,658.2
47519,27181,1,291.0
15358,44611,3,405.99
39589,5346,4,1872.04
38370,15991,9,854.73
26719,39518,8,3703.52
27506,6532,1,40.88
40018,769,5,1045.35
18995,37272,6,428.4
4145,6727,5,905.3
44930,20788,5,1866.15
16307,35352,1,122.29
8433,6508,5,1121.85
40091,21872,7,2698.64
15140,26052,3,1296.78
32262,49777,10,2191.1
39087,1671,2,468.8
36880,21297,2,309.58
20511,34916,2,752.12
16021,42150,7,3124.52
42269,39231,1,12.3
44005,37163,9,4162.68
7418,42585,6,1638.96
28294,27758,1,164.01
45444,29764,3,811.08
28769,27352,6,2599.14
22109,14078,5,520.15
35089,17644,6,867.96
6020,44547,6,2597.52
10199,21418,2,747.44
36711,11031,1,134.75
1950,26623,5,1279.1
30120,4415,7,2942.45
2846,4007,3,540.42
1628,30123,8,1802.48
35348,33400,8,1298.64
40998,18714,5,490.0
44082,36162,4,535.96
3322,32976,8,183.2
45160,39677,1,229.53
31311,23903,4,1880.04
32950,37873,7,705.39
37159,40756,6,2976.18
32832,34284,4,274.88
3349,46502,8,2277.6
21779,11134,7,2345.07
14035,17555,3,175.83
29482,8645,8,3951.76
29854,14912,1,181.76
47997,12982,1,474.99
6423,20019,8,1008.8
29890,6194,6,341.4
31121,44188,3,133.38
26581,16411,2,45.54
45651,5475,9,2317.77
47407,228,3,1447.56
14549,1549,3,1374.15
41488,15690,10,397.5
32213,47190,9,2548.71
5481,37833,1,51.51
4685,16239,7,709.45
48327,28899,3,1381.65
23144,38706,8,3731.84
4426,6634,9,55.89
11320,15660,2,97.18
40471,34526,1,224.64
14741,11542,6,2246.1
23393,31514,7,3106.25
27850,48869,9,3244.32
38876,17814,4,1998.08
32024,23798,2,615.44
32798,21361,3,1017.93
41221,20726,7,1286.11
22735,29146,2,205.82
12313,12805,6,1436.94
23639,45988,9,1465.29
25085,38313,4,1762.84
6105,31400,9,2445.75
44851,14493,1,161.78
7188,14281,8,1671.2
2438,4994,10,1251.0
20428,27132,7,2068.5
27147,33508,5,2054.45
11385,41291,2,622.68
9460,46760,10,3316.2
20068,2999,3,1077.99
7058,2923,7,3088.4
43110,36785,9,515.07
44595,20691,1,266.59
43731,47460,5,788.55
49771,37362,6,1818.3
31281,13641,7,865.69
5868,20862,1,225.35
43762,35294,4,1569.76
28420,41188,2,147.2
233,30090,6,1673.82
30442,11137,3,1345.02
15543,16505,1,82.27
14238,38209,2,806.56
1311,25032,9,2442.96
4356,16097,10,4344.0
27543,32747,2,927.94
21599,21697,8,1680.0
36721,25708,7,1326.5
30606,7890,6,1924.92
35896,14728,10,2064.1
49211,49025,10,3087.5
21103,48072,2,933.54
19260,9954,9,2705.04
7899,23813,3,740.04
20676,40492,8,1265.12
21579,13572,6,1950.42
516,41009,8,3339.68
19947,43267,1,214.95
9158,33298,8,2308.8
10989,5369,10,3070.9
14180,11,1,201.86
8575,21530,1,345.18
45358,47264,6,1760.82
27020,35582,10,3822.5
41478,41717,6,433.26
46190,9814,3,909.45
31330,43247,7,805.14
19325,13729,2,803.34
23682,13690,4,1530.76
15739,26086,3,1092.9
46932,7481,9,462.51
20563,12980,6,2227.14
13933,6225,10,2683.1
35797,22416,2,631.62
12360,48377,2,246.0
24947,22007,4,1495.92
12280,18645,4,1511.48
16086,20609,9,3493.08
39039,12965,3,714.75
47342,10087,5,1220.4
14340,45665,2,401.76
12829,41837,2,577.32
1531,2211,2,48.9
21261,1914,7,1830.92
2621,20635,4,1591.84
539,23120,2,391.78
49651,23631,7,2561.72
37802,7171,2,818.2
41467,33760,7,2246.02
24026,44448,5,2324.95
33780,5282,5,170.45
28762,13724,9,4405.59
14624,24740,1,446.11
5250,18929,7,716.03
24493,34531,9,3402.36
19586,22149,5,201.1
16000,7983,7,2529.03
10277,3469,5,1787.4
13591,187,7,411.6
27106,9539,6,39.78
5641,7326,5,2070.75
8217,28776,5,2101.35
12232,37792,2,655.82
22642,48166,9,2791.71
47839,25254,10,641.0
27782,14410,3,282.12
34707,20180,2,909.18
33765,31641,4,557.24
22126,4484,7,3164.84
35231,15537,1,9.94
38051,45294,7,1211.56
32117,21847,4,1525.56
46774,36439,4,1267.6
21644,1664,9,1494.0
40427,10587,8,1995.04
40197,13028,2,929.66
31010,36170,3,1027.59
6106,33524,3,363.84
3450,3845,4,546.48
3064,35249,8,907.76
20359,18931,4,450.76
47818,8450,2,282.88
5025,26561,1,419.34
16874,40983,3,1482.3
37769,1348,9,49.05
15911,30885,10,2787.9
35790,11481,4,315.52
13862,20339,2,212.06
33937,14071,9,691.29
10997,49630,1,166.8
29082,14362,6,93.9
7600,3416,7,2239.44
11077,14715,1,335.53
40237,2297,8,3617.92
15622,32726,2,919.18
40254,38895,6,2145.66
24389,18876,10,621.9
36059,40513,10,2986.3
40574,32690,1,449.38
9610,19633,5,1183.55
7235,24327,2,245.52
13864,37362,8,2199.12
49580,16434,10,2484.1
253,39312,2,756.62
31003,4041,10,2293.0
34631,6771,4,1142.16
38730,35297,3,1340.94
24551,7144,5,1637.6
20548,8798,8,1347.76
36114,25796,3,1238.58
36140,36673,9,4371.66
9720,20697,6,970.44
23918,33928,2,54.4
14790,15066,9,3793.86
3238,42404,3,1271.55
37101,18983,5,1352.4
13909,22301,7,520.17
19849,22845,10,3543.0
34617,29144,9,1385.37
5368,30936,9,2881.62
49,25483,7,3413.69
21324,26561,7,2202.27
11488,38319,1,65.45
42312,41790,1,495.68
40567,41229,5,961.95
8778,10154,7,1710.59
35024,40821,4,318.28
18386,48194,5,644.25
25356,38324,9,3761.82
26908,18189,7,1760.15
20906,2989,5,2022.5
40382,19776,5,673.75
6620,48553,9,1136.79
13037,10260,9,4281.3
22986,18738,4,636.16
20021,17115,4,453.72
7406,26957,7,699.58
6563,14632,7,1225.35
33219,13245,4,937.64
6969,1582,7,1266.09
37871,20607,2,24.6
20690,34483,5,2390.6
2156,35048,8,43.76
28292,24518,9,1807.74
20759,15225,8,1939.04
4346,49010,6,2934.42
14856,25341,8,3105.76
3937,36259,10,2371.4
44967,24709,7,846.93
14717,7512,2,474.9
21941,33261,10,2557.7
46385,13830,3,1265.07
34047,27196,10,4816.0
34663,31935,10,4751.9
42583,39881,1,172.59
38027,44730,9,3614.85
16929,24242,2,992.06
48149,37122,4,1418.92
10395,46213,4,729.96
49549,29548,5,1204.5
42142,26555,4,656.92
42798,27361,6,2094.54
45782,17481,5,1272.15
12643,45087,5,548.3
37064,4397,2,598.06
314,47265,9,1010.16
14182,39219,7,3160.85
5027,20758,7,1558.06
46763,5381,3,1464.48
5134,5287,3,1485.6
28267,48923,6,1027.02
1174,31087,4,619.24
33276,11538,5,1202.55
21779,48232,4,831.56
32091,34315,1,388.51
30312,36879,7,2053.52
24961,29793,10,3556.2
3534,28525,7,1214.92
20977,21258,10,2110.9
45067,30123,2,480.14
12534,38312,2,94.72
37698,20691,9,1265.49
22501,42807,4,1730.88
17400,29157,10,2985.1
37035,25702,6,2418.96
44561,39283,6,2328.12
7843,4469,4,1420.24
24975,33163,8,1537.36
19592,27020,9,672.21
29074,12235,5,1258.25
4435,47486,1,317.82
35633,17336,8,539.84
8263,28684,7,1433.32
3232,27739,7,1279.88
33473,31027,3,1238.07
20114,39593,1,493.44
3318,3628,2,455.48
11837,14690,3,1026.48
31676,46592,2,882.16
30286,23050,5,1167.55
22328,91,7,2863.14
18970,43595,3,161.49
3599,15315,6,2225.28
19756,13989,7,699.72
31817,29526,1,446.59
23092,9066,3,1444.41
26336,12979,1,480.78
42592,36517,3,1111.71
27676,34657,8,2252.56
37928,47024,9,4081.86
21521,32217,10,2616.9
1318,734,4,733.84
3628,45194,9,1301.67
19326,4231,5,28.2
7018,10447,2,504.2
18534,8934,4,1381.6
34697,27709,1,320.67
49295,19607,6,2748.48
16475,22950,3,272.4
4465,36219,10,3831.7
259,26683,10,3615.3
20781,24566,7,1438.22
24069,38953,10,4476.0
5921,23109,10,4602.6
24567,14154,7,1970.15
37817,526,3,331.56
49385,8131,1,428.23
22146,36723,8,3008.48
49343,4626,9,459.0
40553,37428,1,104.23
11694,40168,10,1392.9
32703,916,4,1031.6
13579,11635,1,393.91
381,6173,4,1627.96
48432,25399,6,1300.14
21258,13210,6,1106.28
32314,19617,4,1044.36
24355,46786,4,1782.6
26757,25237,1,196.83
28875,2328,1,43.46
38505,8044,6,2707.8
4240,43433,6,1788.06
19440,32706,8,1214.24
13510,9618,1,372.59
25601,44435,2,421.54
34270,33319,2,687.44
23146,32917,1,414.38
12460,38521,6,372.78
634,41811,9,3338.01
1345,49390,2,459.36
7922,41686,8,3415.2
7429,11101,10,493.0
36848,17588,8,2528.48
10483,30801,7,1325.31
22272,26527,4,1657.88
43140,1860,7,1676.43
45617,20493,10,3807.4
17608,42557,7,2893.87
32199,5032,9,665.82
13437,45399,2,329.78
32000,21344,8,2176.24
3848,41436,3,282.78
42515,11218,6,2251.08
1082,36717,7,1694.28
30296,34541,4,875.76
5072,4483,10,1465.9
41483,20547,8,2763.12
9095,13208,6,1249.92
3860,22403,2,842.16
18197,18297,1,210.32
31993,47426,7,938.14
41332,6686,4,312.08
19108,31954,10,4700.9
43638,48412,7,922.88
1540,3157,4,364.56
5583,41445,10,2923.4
16148,24197,3,762.87
46781,22814,9,4436.82
39226,12225,3,1459.2
10034,167,9,904.59
23049,7804,1,111.52
18885,44490,6,2280.72
11864,37504,5,99.15
28026,45932,9,1251.36
10516,33674,2,407.26
29989,5361,10,4141.5
25492,47875,3,1178.46
26216,5310,9,2442.42
42222,1527,2,438.94
29305,46684,10,2495.1
15016,33256,6,1699.26
28105,26777,8,549.12
18282,36570,5,156.15
8465,8656,5,904.3
26583,8541,2,863.62
43552,32716,1,362.77
42146,13065,7,2598.47
24993,17969,8,748.48
34433,32551,9,2090.7
22902,28934,3,105.69
26679,49218,10,289.4
31122,4767,8,411.92
45261,34877,6,1597.44
13233,23567,5,2103.1
48977,7834,2,622.42
7447,18712,1,52.26
32947,38907,8,1151.04
27181,4941,2,887.46
36597,35768,6,2188.32
20596,29788,9,1884.33
8823,38369,9,3107.61
11541,29297,7,45.22
7968,32054,9,2487.96
32501,2437,3,537.72
16007,38526,1,163.87
24065,15092,5,515.75
594,4211,10,2367.0
48028,18005,7,2673.86
47578,46094,4,1416.56
48852,8862,1,240.9
40855,3867,2,592.76
30566,37378,9,3048.66
33091,20641,5,77.1
16861,20843,6,442.38
32994,15799,4,1609.28
34901,11988,6,1712.16
43869,46211,7,3381.77
48518,32203,2,209.64
20442,5443,3,438.0
14881,49142,9,1158.84
43946,2271,3,671.91
28166,13440,8,3553.92
18620,39553,5,616.15
30970,2946,2,306.06
45600,47704,6,591.78
605,41507,6,2579.4
45125,25747,6,2882.4
34890,28103,5,1730.45
24489,10789,8,3414.56
10073,33092,10,3441.0
43163,36220,1,465.52
1178,14412,9,2103.12
43620,27899,6,1628.28
36724,4209,7,3042.76
19632,26968,4,1167.92
33429,28079,2,955.34
27999,1003,4,1717.2
23363,44137,5,364.7
7375,8001,4,1017.08
47221,46058,2,668.96
4637,26136,2,706.16
15459,45298,10,2857.4
23049,7530,1,19.75
5059,19662,1,295.61
29271,48050,1,333.65
10958,46845,9,862.29
43483,8782,3,755.25
28029,1008,3,1089.69
11508,8614,8,1837.2
1984,40337,4,1907.12
41334,49388,4,513.36
47386,20857,9,4330.53
16292,35747,6,1355.46
33907,36025,3,1063.56
20659,40477,6,149.4
36373,42389,10,230.7
45481,22494,3,104.73
19675,36561,5,567.65
15761,3903,8,2329.28
17688,362,7,3033.1
30828,43800,9,2510.1
36285,14699,4,1676.8
10400,22660,5,900.65
12027,10784,2,869.08
5374,43023,4,1304.48
40006,31541,2,654.94
6693,32974,7,327.53
23215,19901,10,4956.9
31585,21984,7,2642.78
21980,27486,4,931.92
5445,39088,8,3749.76
43000,36571,10,1106.9
9726,30509,7,3229.52
48792,38076,8,3353.36
4210,19340,10,1026.1
5503,33869,4,261.88
853,37191,10,1668.4
35202,22487,4,1052.68
35873,26827,2,427.44
44703,8919,1,376.78
36421,48076,2,37.0
19069,25871,4,299.56
8924,8687,6,781.38
25166,13512,2,655.76
10777,39210,4,1944.92
7479,14809,4,404.24
8529,32085,5,33.05
7728,45978,10,1559.1
30516,22749,5,2471.3
19556,20745,6,150.78
1900,21009,6,2491.02
37702,45608,6,840.3
10916,30040,6,2355.78
37230,36970,1,263.57
32504,47473,9,2492.46
33731,34790,2,715.34
30508,32634,6,2861.94
36458,41082,5,2301.5
36909,15532,6,505.38
29302,45997,7,1136.38
22923,3319,10,1559.0
41880,8588,9,522.0
12554,989,9,4042.08
10786,27808,6,159.54
7550,22331,10,2229.3
2451,33430,2,738.46
16141,32701,10,2209.6
9628,3946,1,472.2
30349,24228,2,732.68
8010,3254,4,1029.92
33276,46670,9,360.63
13384,2688,9,3374.64
23281,13701,3,906.6
42978,5952,2,551.36
43240,14313,2,555.82
34456,8958,8,3672.0
27593,10438,10,618.1
29152,16778,3,190.92
8512,20493,6,2853.96
43967,24901,5,1052.5
12572,17135,2,129.74
28749,34967,9,1767.78
11623,16751,7,2796.43
31840,42188,5,2476.9
43520,49285,1,49.81
45114,35086,1,203.58
40932,10477,7,2742.95
26629,8160,3,1469.7
20133,21572,4,1813.08
41534,19326,9,2257.2
47873,16866,7,1624.42
2123,37296,5,2267.65
5593,46198,1,340.31
27222,29260,9,2722.77
12434,5327,4,1440.0
37869,46532,1,254.93
43429,19591,3,150.84
26395,5148,4,1037.24
799,28975,1,30.73
42623,2131,5,1838.6
19191,15487,3,543.75
16955,16963,4,1250.2
10512,19471,4,564.64
46847,5286,5,1203.65
39530,8019,1,217.2
40956,23143,4,854.04
251,22002,4,1032.08
2142,31608,8,697.36
31494,22762,4,1798.04
42498,49726,5,2244.3
36564,33958,2,958.5
34105,48120,7,2265.76
14545,30747,10,1814.8
35628,3380,3,221.64
40313,47950,6,1573.08
5584,45113,3,709.17
217,37560,2,600.36
2283,18396,6,1745.04
45614,26596,5,1073.7
46203,37003,10,1873.3
5734,13881,9,1393.29
1230,19673,5,2404.9
35853,41189,10,3914.9
6006,28139,5,2053.05
35459,20984,6,759.72
23649,36948,5,697.9
11351,5757,10,3266.4
28230,46552,7,578.34
17904,6305,9,3382.2
702,3808,9,1307.25
24719,892,6,309.36
1771,11206,4,764.56
49254,5695,1,328.11
26047,6751,6,2964.6
3265,29264,7,728.63
22736,48424,4,819.56
40720,12633,10,2968.1
49335,5691,8,2295.36
36917,27926,4,1578.12
44397,28907,9,3758.04
23792,20501,3,1033.26
18723,34092,4,1852.28
49323,33053,1,226.31
47401,1939,5,1958.1
11324,8624,3,200.64
46984,40405,1,36.01
4686,37769,5,1816.5
19461,47818,8,3070.32
8208,15033,2,355.38
35177,39198,2,382.82
27128,40542,1,89.67
1121,33171,6,217.5
47864,37901,7,3256.96
25364,44812,9,1662.75
16698,41116,3,212.67
37361,13598,5,1382.45
9923,21674,6,2560.44
5169,8007,10,4660.7
10602,33346,5,824.95
48463,10772,5,1455.5
37092,6018,7,3087.49
12037,44945,2,602.36
40417,49195,10,4828.9
40016,1366,1,317.33
3907,9867,7,1483.37
23796,27747,5,744.0
16957,10479,5,2026.6
22553,34490,6,2830.62
36079,44060,3,657.66
18446,12229,9,425.88
11608,4283,10,2765.4
31480,1791,8,2959.36
15467,30251,4,213.8
20304,9580,8,3855.68
15860,20509,9,136.53
14468,22029,4,1129.16
33524,34278,8,989.04
31237,34501,10,540.5
10118,36408,5,997.5
33995,8066,3,980.73
20058,437,6,325.8
19785,12661,1,226.48
39974,30443,6,339.84
42755,36584,3,1243.71
40916,2139,10,4645.5
32415,48086,7,191.94
38422,6942,9,147.6
45039,23091,2,322.66
5741,46618,1,346.12
21530,25079,2,267.16
15390,41312,3,1271.7
27710,3906,10,1446.1
42197,46196,7,538.58
11684,34962,3,800.61
4028,11364,3,1024.02
5967,45246,7,1676.99
28281,15149,10,4521.5
11755,26732,4,354.52
48210,43781,9,1400.31
24059,30840,2,624.74
10602,30527,9,131.76
43038,12819,2,679.46
5044,28409,2,818.12
42705,44059,4,226.88
22809,14430,5,1909.2
28742,18785,6,1431.0
1902,21802,2,912.48
20087,45422,2,33.22
33473,12195,2,748.66
47320,23174,3,1494.27
31538,7553,5,1845.15
3564,12660,9,2633.31
48975,1557,10,795.1
35118,7612,5,2157.1
21485,20115,2,840.06
29902,42940,6,399.0
46826,35501,2,389.22
37683,41727,4,1247.08
32246,3481,9,2425.5
49983,22825,2,674.62
35163,18580,10,2990.1
40627,6901,4,1966.32
